order_id,region,category,product,quantity,sales_inr,profit_inr,order_value_inr
ORD2269,Jaipur,Antibiotic,Azithral 500,7,147,29.40,147
ORD1296,Mumbai,Acidity,Pan 40,3,117,23.40,117
ORD2273,chennai,Diabetes,Metformin,7,854,170.80,854
ORD2862,blr,Cardiac,Ecosprin,2,56,11.20,56
ORD1660,kol,Cardiac,Ecosprin,8,1560,312.00,1560
ORD2437,Ahmedabad,Cardiac,Ecosprin,6,372,74.40,372
ORD1201,Mumbai,Calcium,Shelcal,3,219,43.80,219
ORD2786,mum,Diabetes,Metformin,2,72,14.40,72
ORD3065,Delhi,Cardiac,Ecosprin,5,625,125.00,625
ORD2852,Jaipur,Antibiotic,Azithral 500,10,1120,224.00,1120
ORD2648,Hyderabad,Diabetes,Metformin,8,832,166.40,832
ORD2011,Kolkata,Cholesterol,Atorva,6,834,166.80,834
ORD2049,bng,Fever,Dolo 650,8,1168,233.60,1168
ORD2318,del,Antibiotic,Azithral 500,1,143,28.60,143
ORD1417,Jaipur,Diabetes,Metformin,10,280,56.00,280
ORD1916,hyd,Calcium,Shelcal,4,384,76.80,384
ORD1623,Jaipur,Fever,Dolo 650,10,950,190.00,950
ORD2159,bng,Acidity,Pan 40,10,710,142.00,710
ORD1761,del,Calcium,Shelcal,6,960,192.00,960
ORD2051,Jaipur,Fever,Dolo 650,8,1040,208.00,1040
ORD1438,Madras,Fever,Dolo 650,5,195,39.00,195
ORD1028,del,Calcium,Shelcal,5,615,123.00,615
ORD2989,hyd,Calcium,Shelcal,7,483,96.60,483
ORD2459,Delhi,Allergy,Cetirizine,4,392,78.40,392
ORD2565,Jaipur,Cholesterol,Atorva,9,189,37.80,189
ORD2100,Madras,Diabetes,Metformin,7,735,147.00,735
ORD1952,Bengaluru,Antibiotic,Azithral 500,7,1169,233.80,1169
ORD1794,Delhi,Fever,Dolo 650,9,1404,280.80,1404
